text_id,section_num,para_num,para_str
4,5,8,"I find out now that they accuse all of you of being ""Zapatistas."" If stating the truth and seeking justice is being a ""Zapatista,"" then we are millions. They should bring more soldiers."
4,5,9,"But, when the police and inquisitors come to intimidate you, tell them the truth, Mr. Morquecho. Tell them that you simply raised your voice to warn everyone that if changes were not made in the unjust relations of daily oppression, the Indians were going to rise up. Tell them that you simply recommended seeking other paths to follow, legal and peaceful, for those who surround the cities of all of Chiapas (and Mexico, don't believe Salinas who says the problem is local) with desperation. Tell them that you, with other honest professionals (a true rarity), doctors, reporters, and lawyers, searched for support wherever it was in order to force economic, educational, and cultural projects that would relieve the death that was being sewn in the Indigenous communities. Tell them the truth, Mr. Morquecho. Tell them you always searched for a peaceful and just, dignified and true way. Tell them the truth, Mr. Morquecho. But, please Mr. Morquecho, don't tell them that which you and I know happened to you, don't tell them what your heart murmurs to your ear in the anxiety and commotion of day and night, don't tell them that which wants to leave your lips when you talk and hands when you write, don't tell them the thought that keeps on growing, first in the breast, and keeps on rising gradually to the head as soon as the year passes and advances its pace through mountains and ravines, don't tell them what you now want to shout: ""I am not a Zapatista! But after this first of January... I would like to be one!"""
4,5,10,"Greet, if it is possible for you, that man named Amado Avendan~o. Tell him that I haven't forgotten his cold blood when, that happy morning (when less for us) of the first day of our triumphal entrance ""into the First World,"" I notified you that it wouldn't be advisable for you to approach to talk with me and you told me: ""I am doing my job."" Taking advantage of the trip, greet Concepción Villafuerte [editor of El Tiempo], whose integrity and courage to write we greet with joy when the improbable link arrives and brings the newspaper. Greet all those of that periodical which not only deserves better machinery but also the regards of all the honest journalists of the world. Greet those professionals of Chiltak who sacrifice the desire for money and commodity to work with and for those who have nothing. Tell all of them (from Tiempo and from Chiltak) that if those who rule today had half the moral stature that you have, neither rifles nor ski masks, or blood in the mountains south of San Cristóbal, or in Rancho Nuevo or in Ocosingo or in Las Margaritas or in Altamirano would have been necessary. And perhaps, instead of writing to you now beneath the harassment of planes and helicopters, with the cold numbing my hands but hopefully not my heart, we would be speaking, you and I, with no more of a barrier than a couple of beers between us. The world already would not be the world but something better, and better for all. Certainly, if the truth were to come out (God wouldn't want it to, but it might), I don't drink alcoholic beverages, so it would actually be: ""with no more of a barrier than a beer (yours, without offending) and a soda (mine) between us."""
4,5,11,"Health and a great affectionate hug. And, please, learn to put the date on your letters, although history passes so rapidly that, I think, it would be better to include the time."
4,5,12,"From the mountains of the Mexican Southeast, Insurgent Subcommander Marcos"
4,5,13,"Ten p.m., it's cold and the noise of the airplane that flies above, menacing, until it almost seems to coo."
4,6,0,Interview with the CCRI - CG
4,6,1,[This is the first interview with the CCRI - CG that was granted to the press.]
4,6,2,"[La Jornada, 2/4 & 2/5] February 3 and 4, 1994"
4,6,3,"Blanche Petrich and Elio Henríquez, Lacandona Jungle, Chiapas Javier starts: ""I am going to explain a bit to you. How we, as compan~eros, have been commissioned to be members of the CCRI. How we came to be the CCRI, since we had been organizing ourselves for a long time. The fundamental base of our organization is all of the situation that has come about for our people, who have struggled peacefully for so many years in the face of the government. We have struggled in the way that many peoples have struggled over matters of land, of housing, for all that is needed. But instead of solving the problems, the government has responded with repression, beatings, assassination, evictions, and imprisonment of our leaders."
4,6,4,"""So, we decided that there is no way other than to organize and rise up like this in armed struggle. So we began to organize ourselves like that, secretly, in a revolutionary organization. But, as it advanced, each people has elected its representatives, its leaders. By making the decision in that way, the people themselves proposed who will lead these organizations. The people themselves have named us. So first, someone from each people has been named responsible. In that way we advanced town by town, and so there was time, then, to name delegates. In that way we came to be the CCRI."
4,6,5,"""Why are they the 'Clandestine Revolutionary Indigenous Committee?' Well, 'Committee' because we are in collectives, [organized] collectively. 'Clandestine' because we know that the government is not in our interest; if we rise up like that, in armed struggle, they will not like it. For that reason we have been organizing clandestinely. 'Revolutionary' because we are conscious, and there is no other way left open to us than to rise up in arms, to struggle, to see if that way works for us and if they will respond to our needs."
4,6,6,"""'Revolutionary' because we want a change. We don't want to continue in this situation of so many kinds of injustice. For that reason we want there to be a new society, with another, new life, for that we struggle for there to be a revolution."""
4,6,7,"Another voice, that of Isaac, the youngest:"
4,6,8,"""I want to add a little bit about the CCRI. It has already been said that it was elected democratically. If the people say that a compan~ero who is a member of the CCRI is not doing anything, that we are not respecting the people or are not doing what the people say, then the people say that they want to remove us. Why not? How could someone be there, occupying a space without doing anything? We should try to do what the people have told us to do. A plan is made of what the people want to see."
4,6,9,"""In that way, if some member of the CCRI does not do their work, if they do not respect the people, well compa, it is not your place to be there. Then, well, excuse us but we will have to put another in your place. [We do] what the people say, then. That is how the Committee is constituted: in a democratic way."""
4,6,10,"""How did you decide collectively to rise up in arms? How did you launch the offensive of January? Why don't you speak to us a little bit about these elections, about how they were?"""
4,6,11,"""Oh, that has been going on for months now, since we had to ask the opinion of the people and because it was the people's decision. Since, why would one small group decide to jump into war? And what if the people don't support them? What if the people haven't spoken yet? Then you can't struggle in that way."
4,6,12,"""It was the people themselves who said 'Let's begin already. We do not want to put up with any more because we are already dying of hunger.' The leaders, the CCRI, the Zapatista Army, and the General Command, if the people say so, well then, we're going to start. Respecting and obeying what the people ask. The people in general. That is how the struggle began."""
4,6,13,"""How did you carry out your assemblies?"""
4,6,14,"""They are done in each region; in each zone we ask the opinion of the people. Then that opinion is collected from different communities where there are Zapatistas. And Zapatistas are everywhere in the state of Chiapas. They are asked their opinion, to say what they want: if we should start the war or not."""
4,6,15,"""Will the people also be asked whether they want to negotiate?"""
4,6,16,"""They will also be informed. If the people say, 'no, negotiate already, we don't want war any more, we are already tired,' then we have to analyze, we have to reflect deeply on what we will win with that, whether the demands will really be met like that, whether we will get the result we want. Any other way would be to fail in the struggle that we have been working on for years. It is a shame to leave it all, what we have organized and constructed over years. That is why we want to reflect on every step that we make."
4,6,17,"""And we want to reflect on every proposal that the government, or Camacho in person, makes to us. We cannot go to take actions we are not sure of."""
4,6,18,"Moise's: ""Camacho thinks that we are going to negotiate everything without consulting. But we have to consult the people about everything. They have elected us to carry out the work of the revolution. But, in other towns, the people feel like they don't really understand. Why? Because we are advancing in one part of our state. But we hope that we will start taking this struggle to the state and national levels. Why? Because the situation that we're living in is not just about one state or just of some people. We know and have met brothers and sisters -  - many other peoples -  - who are suffering in many other states, just as we are suffering where we live. That is why are advancing. We have hope that the revolution will triumph some day."""
4,6,19,"Isaac: ""We cannot dialogue or negotiate by ourselves. First we have to ask the people. At the state level, where there are compan~eros, we have to consult about whether we are going to negotiate or not over there. If the people say so, we are doing what the people say. Why? Because we are fulfilling our commitment to the people. Because the people have lived with this for so many years: a life that is so hard, with every kind of injustice. Because of this, it isn't easy to enter the dialogue so quickly. If the people go to dialogue, well fine. If not, 'sallright. No. That's why it is not easy."
4,6,20,"""What do you think of the proposal for dialogue that Manuel Camacho, Commissioner for Peace, has made to you?"""
4,6,21,"""As we are still advancing in war, we have not yet decided whether we will go to a negotiation with Camacho. We know that we are invited to negotiate, but we still have barely begun the war and we don't yet know what reality we could bring to a negotiation. As long as there are no solutions to our problems -  - to the necessities -  - as long as the people are not given what they need, then it is not easy to go to a negotiation unless we have expectation that they will come, that they will meet our demands."
4,6,22,"""We don't just want a hand - out, to rise up quickly and then negotiate quickly. We know that so many suffer, and that there are so many kinds of injustice that we know they have laid on us as Indigenous peoples, campesino peoples, working peoples."
4,6,23,"""We feel that Camacho has been changing his tone, as if it were easy to manage to calm or negotiate the war. But we are conscious that it will go further. There is no way other than to demand the fulfillment of the peoples' demands."""
4,6,24,"""Mr. Camacho has sent you the message, in one of his communique's, that all of Mexican society is demanding you follow the path of peace. What do you think of this petition?"""
4,6,25,"""Yes, we know that there are many people, that we have to come to a negotiation. But we are still waiting to see. We're waiting to see how it advances and how things are carried out. If things are carried out, if we have reached our objective, some day we will go to dialogue, to see whether our demands are met. That is what we are waiting for. Because the same government that asks us to negotiate, to dialogue, but... but we are still thinking. Because we are conscious that what we are asking of the government cannot be accomplished quickly."
4,6,26,"""Years and years have passed like this. Because we have been negotiating where we live, since 1974 I think, for land, housing, the construction of roads, rural clinics. But it has not resulted in anything. The only response we have gotten is deceit, false promises, and lies."""
4,6,27,"""Did you, those of you present here, participate in the struggle for land in campesino organizations before taking up arms?"""
4,6,28,"""Yes we did, yes. But even that way we didn't accomplish anything."""
4,6,29,"""What organizations do you come from?"""
4,6,30,"""Well, some independent organizations. We have struggled that way, but we haven't achieved anything. Many of us have struggled that way, but the only thing we have gotten is imprisonment, murder and repression. Those are the reasons that we are participating in armed struggle."
4,6,31,"""Because the government tells us that we aren't right, that that isn't the solution to our problems -  - the needs of our people -  - rising up in arms like this. But we have certain needs. If we had been able to find a solution peacefully, not militarily, well, good."
4,6,32,"""You could say that we don't have patience, that we aren't right. But we have struggled in a peaceful way, a legal way, to ask for our needs to be met. But the state and national officials have not listened to us. That is why we had no other way left. To rise up in arms to see if they would listen to us. But when we rose up with our arms on the first day, we had a good objective. Not to threaten or fuck up or kill the civilian population. We have to respect the population. We have to respect them. Why? Because we know well who is the enemy and who is the friend of the people. Because even though many people say: 'Ah, they've already sent them to kill us; they are already killing us...' No, it's not about that, it's not true. We respect the lives of the civilian population."""
4,6,33,"""One of your protests in the Declaration of the Lacandona Jungle is for land: land to work and to live on. Don't you have your parcels?"""
4,6,34,"""I am going to answer that question. In these parts, it is a miracle that the people are alive, because families of seven to 12 people have survived on a piece of land of about one hectare, one - half of a hectare of infertile, uncultivatable land. That is how our people have survived. And that is why we feel an urgency to have land in our hands, as campesinos. We need that land. And yes, we understand that it is not just one village, one town, one township that is lacking that land. All Indigenous peoples need land. That is why, for 30 or 40 years, we have been struggling for a piece of land that they have not given us. We know that there are people who are not campesinos who own thousands of hectares of land where cattle are fed. This means that it is better to have hundreds of cattle than hundreds of campesinos. That means that we are worth less than animals. For those reasons the people have always demanded the land, but the government has never understood, never listened."""
4,6,35,"""But how will you achieve it? You are at war. Can the government, in a negotiation such as the one Camacho wants, resolve your problem of land?"""
4,6,36,"""That is why we distrust this dialogue proposed by Mr. Camacho. Because we see that it will not solve our problem, because our demands are really very large. What has not been resolved in 20, 30 years cannot be solved in 20, 30 days. Because the proposal of Camacho is just to calm us down, or that we as Indians are just playing, that is what they want us to understand. How can Mr. Camacho think that our struggle does not have transcendence, that it does not have long - term process?"""
4,6,37,"""What do you think is needed for campesinos to have their land? To return Article 27 to the way it was before? Another agrarian reform? Another revolution? A revolution like Emiliano Zapata's?"""
4,6,38,"""We would have to make use of new laws made by the people themselves, and we have to make new laws to divide up the land, maybe different from how Zapata said: to give one piece of land to each campesino. We now understand this differently. We see that if the land is divided in pieces, it may run out. We need another form of working, of organizing ourselves. But ownership of the land should pass into the people's hands. That is why we have to make use of some revolutionary laws that the people themselves have made."""
4,6,39,"""And what about theIndigenous reality?"""
4,6,40,"""We think that we have to have our Indigenous people. There are many ways. But it can be a simple way. As Indians, we believe and feel that we have the capacity to direct our own destiny. There is no need for them to hold our hand. As mature people, as conscious people, we can direct our own destiny. We can govern our own destiny, we can govern our own people. We believe that our people are capable of governing themselves because our people are aware."
4,6,41,"""That is why we don't need a government that only wants to manipulate us, to have us under its feet."""
4,6,42,"""Would it be a government of each ethnicity? What kind of self - government do you propose?"
4,6,43,"""It could be like that: that each ethnic group have its own government. We have not decided exactly yet, but it could be like that. Each Indigenous people, each ethnicity, could have its own government. But they would govern with autonomy, and that there is no need to be crushing or manipulating anyone. As Indians, we need our own autonomy, we need that identity, that dignity. Dignity to live and respect."""
4,7,0,2
4,7,1,"The authority of ceremonial rule is present in this Clandestine Revolutionary Indigenous Committee. Holed - up in the depth of the jungle, far away from their birth - places, they guide the political content of the Zapatista struggle."
4,7,2,"They come with their arms crossed across their chests. But they say: ""We are people of peace, of much patience. Otherwise, we would have risen up long ago."""
4,7,3,"Before the four electric - blue ski masks and two red bandannas of the six commanders of the CCRI stands Subcommander Marcos, high military commander of the EZLN. Before them, as they exchange their sticks for carbines or rifles, a guerrilla column presents arms in formation. But they, according to the tradition of millenarian democracy that has managed to survive, never make a step without popular consultations."
4,7,4,"To get to the CCRI - General Command of the Zapatista National Liberation Army required a long exchange of courtesies and letters traded secretly. The dates are changed and the moment is delayed, according to the come - and - go of the latent war that Chiapas lives in."
4,7,5,"Moving into the depths of Zapatista territory in the jungle required a complex security operation, designed by Subcommander Marcos. Most of the travel was done at night. Or, if there was still daylight, with an order that sounded more like a friendly invitation: ""Now you are going to sleep a little bit; close your eyes."""
4,7,6,"Many of the troops open up silently, or with a whispered order: ""Who lives?"" asks one shadow. ""The country,"" responds the other."
4,7,7,"And we also have to exchange passwords that sound like Mayan poetry: ""There is among us one face and one thought. Our word walks with truth. In life and death we keep walking. There is no pain in death, there is hope in life. Choose."""
4,7,8,"There is a watch posted and a rest at midnight, in the heart of a nameless village. It is a Catholic hermitage, with its poor cross, its Bible and its saints, its roof with garlands of paper and china and its sedge rugs (made of the flower of the pine that is used for ceremonies in Chiapas and Guatemala)."
4,7,9,"Two well - armed guerrillas -  - a young man and a young woman -  - guard the door while an Indigenous official comes to check our press credentials. The courtesy is extreme. So are the security measures. Watches, recorders, backpacks and all of the work equipment of the excellent photographer Antonio Turok, of a group of independent Mexican television and they are already in the hands of a column of militias who will walk two nights to take us to the meeting site."
4,7,10,"We travel by horse, and during long stretches we are blindfolded, feeling the abrupt descents and rises of the horses, crossing rivers and farms, through dense vegetation. It rains, clears up, and rains again. By daylight they offer us lodging in humble huts, rest and coffee."
4,7,11,"The site of the meeting, beneath enormous trees, is guarded by a column of, mostly, young people, all of their faces covered with gray or black ski masks. Their armament is varied: M - 16s, R - 15s, AKs, carbines, shotguns and rifles."
4,7,12,"The guerrilla column, with a discipline similar to devotion, presents arms and gives honors when the six Indigenous commanders ceremoniously approach the small clearing chosen for the first interview that they have given."
4,7,13,"Ramona, the only woman, and the only monolingual (Tzotzil) of the group, represents all of the Indigenous women in her zone in the General Command. She has no children, having chosen long ago between maternity and the old carbine that she now embraces. She is small, with much - covered military boots beneath her traditional skirt. She is one of the oldest leaders of the guerrilla group."
4,7,14,"At the beginning, the intellectuals who analyzed the first pronouncements of the Zapatista guerrillas concluded that it was not of purely Indigenous origin, due to the prominence of political democracy on its agenda."
4,7,15,The CCRI speaks about the vision of Indigenous insurgents of politics and democracy in this second part of the interview:
4,7,16,"Moise's: ""Yes, Mr. Salinas and Mr. Camacho have spoken to us about there being democracy, that there should be justice. But we don't understand what kind of democracy they are talking about, because, with each election that happens, there is only the imposition of the government. They don't take us into account."""
4,7,17,"Javier: ""Salinas says that now there is already a candidate for president who might occupy the presidency of the republic, who is Colosio. And for us, as campesinos, as Indians, that is where the distrust starts. Because no campesino and no Indian has said that this candidate Colosio should be president. And who has elected him? A group of people who occupy the great powers: the legislators, the senators. They are the ones who have elected this person, but when Colosio goes out to campaign, he says that he is elected by the people. Not a single campesino, not a single Indian, no Indigenous campesina woman has said that that person should stay."
4,7,18,"""That is why we are clear that the democracy that Salinas speaks of is a joke for us. He treats us like dolls, like puppets that support them, so that they can get into power. That is what we feel. And Salinas still says: Colosio cannot be changed. He is a candidate of force. But when have we campesinos elected anyone? When did Salinas come to ask us if he could name Colosio as our candidate?"
4,7,19,"""We have not elected him. Even if Salinas says a thousand times, a hundred times that there is democracy, there is absolutely no democracy in our country."""
4,7,20,"""And why does the PRI always win so many votes in Chiapas? They win 90%...many, sometimes even more...?"""
4,7,21,"""We are conscious of the fact that it is not like that. That it is pure fraud. Even when we don't vote, they count it as if we did, grabbing our hands, putting our cross as if we had voted that way."
4,7,22,"""The officials and the candidates know that it is easy for the politicians to use us Indians as a step towards their rising to power; and then, when they are in power, in their cabinet, they go and forget."
4,7,23,"""When we go to ask for a solution, the only response we have been given is repression, torture, disappearance, murder of our leaders. That is the solution that we have received, that is why we are not going to forget anything. We have to advance in our struggle until we change things."
4,7,24,"One of the things is that the candidates of the PRI are the only ones who have reached the government and the presidency. Why have the people supported them? Well, there are several reasons: One, the government takes advantage of the ignorance of the Indigenous campesino by illiteracy, because it knows that Indigenous campesinos don't know how to think, don't know a single letter, don't have opinions, and believe everything that they are told. That is why the government, when it is campaigning, brings a gun and a cookie, and fools the campesino, the people. And from not knowing, from ignorance that has not been cured, from the lack of education, from the lack of many things, the campesinos accept it, even though they are given garbage. Why? From the lack of experience, from the lack of consciousness, from lack of education, from the lack of many things."
4,7,25,"""That is why the government has always won its elections. But, on the other hand, just because they win the voting, it does not mean that the people have voted, although maybe, out of their ignorance and illiteracy. No. Of course, the majority of the people have not voted, but, shamefully, those are PRI frauds: piles and boxes full of papers that a person gives their vote on. They fill out those pieces of paper so that, a little bit later, the candidate says that the people have already voted, and that they supported the PRI candidate; but it isn't true. That is what we don't want any more of."
4,7,26,"""That is why we, as we already said, govern the people according to what they want, whether they see us, whether they recognize our work."
4,7,27,"""That is why we are no longer taking up arms to ask for candy, like before, or for them to give us money, to give us a sombrero to cover our eyes. What we are going to ask for is freedom, justice and democracy. That is what we have come to ask for. We are not asking for candy or a piece of bread or a t - shirt that the government should give us, as has always been done before."""
4,7,28,"""How will you end caciquismo in Chiapas? What do you propose?"""
4,7,29,"""In order to end caciquismo in the towns it is necessary for the people to become conscious, for the people to speak, to demonstrate. If the people are going to always be there, quiet all of their life, then the caciques are going to be happy in power, because they will have political power, economic power, power at all levels. If the people start to become conscious and to demand their rights, they will have to say 'I won't allow the caciques to keep dominating me.'"
4,7,30,"""But while the people let themselves be manipulated by the caciques, those caciques are also clearly supported by the State. It will be difficult for the people to get out of this domination. But, shamefully, there are now many poor people -  - but really poor like us -  - who are supporting the caciques, the government, and are saying that the Zapatistas are evil, assassins, killers. They don't understand that we are also fighting for them to have a better life. They don't understand that. That bothers us and makes us sad as well, that people who are so poor could not understand that the struggle has a just cause. This is because they are manipulated by the caciques."""
4,7,31,"""How many commanders are there in the CCRI? How is it organized?"""
4,7,32,"""We are a fuck of a lot of people. Those of us that came here are just a few, we were just delegated."""
4,7,33,"""Are there hundreds?"""
4,7,34,"""All over, yes, we could say that there are a hundred in the committee because there are committees all over, so we are many."""
4,7,35,"""How long ago did you come together?"""
4,7,36,"""The Committee only started a few months ago; not years, since we saw that the time had come to start to struggle stronger, so we had to organize more, structure things more."""
4,7,37,"""And Subcommander Marcos follows you? You are the highest authority?"""
4,7,38,"""The highest authority is the Clandestine Committee."""
4,7,39,"""And Marcos is beneath that?"""
4,7,40,"""Well, Marcos is a subcommander. Marcos speaks good Spanish. We still make a fuck of a lot of mistakes. That is why we need him to do many things for us."""
4,7,41,"""Who commands the military?"""
4,7,42,"""In military matters, over all, Subcommander Marcos... We are more in the political and organizational questions."""
4,7,43,"""Why have men, women and children participated in a revolutionary organization?"""
4,7,44,"All eyes turn to Ramona, the small commander. ""Well..."" and she lets fly a cascade of words in her Mayan language. Quickly, the order is issued to find a compan~era soldier of the same ethnicity to translate:"
4,7,45,"""Because women are also living in a more difficult situation; because women are the most exploited and strongly oppressed, still. Why? Because women, for so many years, for 500 years, have not had the right to speak, to participate in an assembly."
4,7,46,"""They do not have the right to have an education, to speak to the public, or to hold any position in their town. No. Women are totally oppressed and exploited."
4,7,47,"""We get up at three in the morning to prepare the corn, and from there we have no rest until everyone else is sleeping. If there is not enough food, we give our tortilla to the children, to the husband."
4,7,48,"""We demand that we be truly respected as Indians. We also have rights. All discrimination against our rights should end, so that we can participate as a people, as a state, as a country, because they have not let us, and many of our officials have left us like that, like a stepping stone."
4,7,49,"""And my message is that the exploited compan~eras feel like they are not taken into account, they feel that they are very exploited, that they should decide to rise up in arms, as Zapatistas."""
5,1,0,Interview with Subcommander Marcos
5,1,1,"[La Jornada, 2/8] by the correspondents of La Jornada, February 4 to 7 Blanche Petrich and Elio Henríquez, Lacandona Jungle, Chiapas"
5,1,2,"Subcommander Marcos is the military strategist as well as spokesperson and interpreter of the Zapatistas. Wearing his mask, he is all eyes and voice."
5,1,3,"""Now that the dialogue is about to begin, the Zapatista Army needs Mexican civil society as never before. We are depending on the rest of the country."""
5,1,4,"He also says that the Chiapaneco insurgency is ""complete and at home,"" and that the early -  January military offensive was so successful that now the EZLN has more people, more ammunition and more weapons."
5,1,5,"Paradoxically, he speaks of the decision made by the leaders of Clandestine Revolutionary Indigenous Committee to go to the negotiating table as a risk - filled choice; they are risking a political trap. ""If the government succeeds in isolating us, as the compan~eros put it, what happened to the Chiapases in the Grijalva [during the conquest] will happen again: They will be trapped by the river and the compan~eros will throw themselves into the river rather than surrender and give up their arms."""
5,1,6,"Finally, he says, the door to dialogue was opened ""when the federal government realized that the total annihilation of our forces was improbable at best, or impossible at worst."""
5,1,7,"Sarcastic and a poet of sorts, with a rifle -  cartridge belt crossed over his black poncho, the military leader of the EZLN will participate in the dialogue only if the superior command orders him to do so. But he does not forget what he calls his ghosts: Chinameca and the image of Venustiano Carranza standing behind President Carlos Salinas when he announced the amnesty."
5,1,8,"We had arrived from one side of the mountain, and he, after a short wait, appeared from the other side in the company of a convoy of guerrillas wearing ski masks like those of the chief. The dew of the fog sometimes fills the ski mask with pearls. He constantly adjusts the mouth hole so that his voice may be heard."
5,1,9,The upcoming dialogue is what most concerns him:
5,1,10,"""We have just received the ultimatum from Camacho. It's been answered by the compan~eros; there are some concrete questions that must be resolved, such as whether or not they will carry weapons, whether the International Red Cross will participate in order to guarantee neutrality, and so on. And of course, the Red Cross allows no weapons other than those given by God. They're the only weapons we can bring."
5,1,11,"""It's unclear whether the negotiations will also incorporate national political issues. Even though these discussions may not be binding, the compan~eros say these issues must be on the table. And the notion of a political force in a formative stage is being contested. That really pissed off the compan~eros. It's as if the Indians are no longer children but adults in a formative stage."
5,1,12,"""As it stands, this dialogue is a monologue. Right now the compan~eros are saying that they will have to dialogue. They want dialogue, but they want a dialogue with civil society. Right now, thanks to the military siege, there aren't too many options."""
5,1,13,"""The peace emissary, Manuel Camacho, speaks of a dialogue in the forest."""
5,1,14,"""No, we are thinking that the dialogue must take place in the city."""
5,1,15,"""Return to San Cristóbal?"""
5,1,16,"""No, not in San Cristóbal; there are problems there. It must be somewhere where the government is forced to respond with civility. We don't want it in the jungle because if Camacho comes in and something happens to him (meaning they do something to him) they will say it was our fault. We can't guarantee security here. Not Camacho's, not Don Samuel's."""
5,1,17,"""In Mexico City?"""
5,1,18,"""Yes, if they want to annihilate us by asphyxiation, they can take us there. The smog will accomplish what Godínez's rockets could not do."""
5,1,19,"Our encounter with that unknown face, almost like that of an old friend, began at noon and lasted until almost eight that night, when he dismissed us with the phrase ""this dude is moving on to another window display."" There was military analysis, political discussion, personal confessions, complaints about the press (""there is very little honest press""), and many anecdotes about the seizure of San Cristóbal de las Casas on the first of January, which launched the EZLN's ""Enough is enough."""
5,1,20,"Informally, he characterizes the Zapatistas' armed struggle as anti - dogmatic:"
5,1,21,"""We see armed struggle as part of a broader complex that could become decisive, depending on how the process moves along. This approach has worked. Proof of its effectiveness can be found in the changes that have taken place since the first of January. The federal government's sudden attention to Indian questions comes only after the first of January. The cult of social -  liberalism and everything it implies has been suddenly set aside; nobody speaks about that now. And, all of a sudden, the success of the Mexican economy is being questioned; the genial myth of the poverty in Mexico has reemerged and is leading even the most reactionary sectors to beat their chests in public. Now they say, `Yes, poor little Indians, I'll never do it again, let me help you.' We have a clear sense of the uprising's impact, and we think that non -  militarized organizations at the national level also understand that these changes are a product of the armed uprising of desperation."""
5,1,22,"He explains why his CCRI commanders decided to go to the negotiating table even though they were conscious of the dangers of a political trap: ""They thought that it wouldn't be a bad thing for civil society to hear the Committee. Specifically, that it wouldn't be a bad thing for them to see that, despite what Godínez might say, they're not Cuban drug traffickers, Boogie El Aceitoso or the unemployed mercenaries left over from the Central American wars. They want people to see that they are human beings, moreover that they're Indians, that they are the leaders, and that their words are their own."""
5,1,23,"As a strategist, his inspiration with regard to the regular Army is ""Pancho Villa in matters of the regular Army; Emiliano Zapata in regard to the transformation of the campesinos into revolutionaries and the revolutionary into campesinos."" The rest, he says as the column conducts some drills ""we got out of a Mexican Army manual that fell into our hands, from a little manual put out by the Pentagon, and from a French general whose name I don't remember."""
5,1,24,But he is more serious about his vision of guerrilla warfare:
5,1,25,"""We don't understand armed struggled in the classic sense of the previous guerrillas. That is, we do not see armed struggle as a single path, as one single almighty truth around which everything else spins. Instead, from the start, we have seen armed struggle as one in series of processes or forms of struggle that are themselves subject to change; sometimes one is more important and at times another is more important."""
5,1,26,"He hesitates before taking on the defendant's seat that's been set up for the interview: ""So, are you setting me up for the firing squad or what?"" But he sits. And the interview begins."
5,1,27,"""The spark of the offensive didn't catch fire; it did not become an insurrection, people didn't set up barricades, the city didn't rise up in arms...."""
5,1,28,"""We weren't expecting that kind of result. We weren't expecting the Mexican people to say: 'Oh, look, the Zapatistas have taken up arms, let's join in,' and that then they would grab kitchen knives and go after the first policeman they found. We believed that the people would respond as they did, that they would say, 'Something is wrong in this country, something has to change.' Because if there's one thing you can't challenge the Zapatista Army compan~eros on is the question of an alternative path. Nobody can say, 'No, you should have tried elections.' ""For example, how can it be that the State of Chiapas had the highest percentage of votes in favor of PRI and that it has the highest percentage of guerrillas? That contrast points to electoral fraud of gigantic proportions."
5,1,29,"""As far as legal avenues for acquiring land, there was the reform of Article 27, which required subsisting with the farm owners as neighbors. Really there was no other way. On the other hand, there was another danger: that people would say, 'No, they are drug traffickers. No, they are agents of Soviet social imperialism,' well, that one doesn't exist any more; Or people would say, 'they're agents of Chinese social imperialism,' but that one is moving in another direction (I don't know where). Or, they'd say we were CIA agents, or whatever else. The danger was that people would not really recognize or see the problems and issues that drive this movement. And that failure of understanding would give the government the opening to use the fashionable pretext of narco - terrorism or narco - guerrilla as an opportunity for repression."""
5,1,30,"""And why this moment, the entrance of the NAFTA, the fact that it's an electoral year?"""
5,1,31,"""It's like the myth of the ski - mask. We wear it because it's very cold in the mountains. Suddenly people like it, and the ski - masks become a symbol."
5,1,32,"""We had not planned to attack on the first of January. One year ago, towards the end of January, the Clandestine Committee said, 'We are going to take arms.' And they gave me the order, 'Hey you, take charge of this, we're giving you a time limit to work with, choose when.'"
5,1,33,"""We tried several dates. We had to take many things into consideration. For example, we had to be certain that we would not create the impression that we were a narco - guerrilla group. It had to take place in the cities, and not in the country. If it had been in the country, they would have been able to dismiss it, to say, 'It doesn't matter, it stays in the jungle.' That's what they did when they found us in the barracks of the Corralche'n sierra. They said 'No, they are luggers, they're marijuana planters; no, they're Guatemalans' and other things of that sort. We could not speak out at that time because we were thinking and waiting to see what would happen."
5,1,34,"""The civilian population presented another problem. If we attacked the cities, what would happen to the civilians? For the guerrilla, the civilian population is even more important than the cause. A guerrilla is willing to die for the cause, but he is also willing to die rather than hurt a civilian. No way; it's something that hurts more than being caught by the Army."
5,1,35,"""From then on the compan~eros put aside the political aspects and began to take into account the logistical challenges of the uprising. So, for example, one of the factors we had to weigh was when can we get more reserves of foodstuffs. We assumed from the beginning that it was going to be a long war, that we might be under siege, surrounded and pressed against the mountains. Given this need, the uprising had to take place after the harvest, when we could gather money."
5,1,36,"""National politics weren't central to the question of timing. That wasn't important for the compan~eros. The despair was so acute that we didn't want to take it anymore, so international or national conditions didn't matter."""
5,1,37,"""And now that there is a proposal to negotiate, what about the weapons? You've spent 10 years preparing for war ..."""
5,1,38,"""There is a risk that the government might be able to politically isolate us on a national level, to present us as desperate extremists, intransigents, all those descriptions that are currently floating around. There is a risk that civil society might say: 'Yes, long live peace, death to the extremists,' and leave us alone."
5,1,39,"""The military option reemerges in that scenario. And believe me, the compan~eros won't waver; if they have to die they will. But this time there would be carnage; we will not leave them alone, and we are not moving anywhere else."""
5,1,40,"""Do you feel trapped?"""
